sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp,in_T0
2229,castellon_2023,train,2023-04-09T07:00:00.000000000,2023-04-11T18:00:00.000000000,0.0,0.0,True
2230,castellon_2023,train,2023-04-09T08:00:00.000000000,2023-04-11T19:00:00.000000000,0.0,0.0,True
2231,castellon_2023,train,2023-04-09T09:00:00.000000000,2023-04-11T20:00:00.000000000,0.0,0.0,True
2232,castellon_2023,train,2023-04-09T10:00:00.000000000,2023-04-11T21:00:00.000000000,0.0,0.0,True
2233,castellon_2023,train,2023-04-09T11:00:00.000000000,2023-04-11T22:00:00.000000000,0.0,0.0,True
2234,castellon_2023,train,2023-04-09T12:00:00.000000000,2023-04-11T23:00:00.000000000,0.0,0.0,True
2235,corinthos_2024,train,2024-09-28T00:00:00.000000000,2024-09-30T17:00:00.000000000,276.8666687011719,1273.800048828125,True
2236,corinthos_2024,train,2024-09-28T01:00:00.000000000,2024-09-30T18:00:00.000000000,276.8666687011719,1273.800048828125,True
2237,corinthos_2024,train,2024-09-28T02:00:00.000000000,2024-09-30T19:00:00.000000000,276.8666687011719,1273.800048828125,True
2238,corinthos_2024,train,2024-09-28T03:00:00.000000000,2024-09-30T20:00:00.000000000,327.2333679199219,1273.800048828125,True
2239,corinthos_2024,train,2024-09-28T04:00:00.000000000,2024-09-30T21:00:00.000000000,316.92498779296875,1273.800048828125,True
2240,corinthos_2024,train,2024-09-28T05:00:00.000000000,2024-09-30T22:00:00.000000000,256.29168701171875,1273.800048828125,True
2241,corinthos_2024,train,2024-09-28T06:00:00.000000000,2024-09-30T23:00:00.000000000,256.29168701171875,1273.800048828125,True
2242,corinthos_2024,train,2024-09-28T07:00:00.000000000,2024-10-01T00:00:00.000000000,313.61669921875,1273.800048828125,True
2243,corinthos_2024,train,2024-09-28T08:00:00.000000000,2024-10-01T01:00:00.000000000,449.2250061035156,2159.800048828125,True
2244,corinthos_2024,train,2024-09-28T09:00:00.000000000,2024-10-01T02:00:00.000000000,514.3583374023438,2159.800048828125,True
2245,corinthos_2024,train,2024-09-28T10:00:00.000000000,2024-10-01T03:00:00.000000000,512.316650390625,2159.800048828125,True
2246,corinthos_2024,train,2024-09-28T11:00:00.000000000,2024-10-01T04:00:00.000000000,512.316650390625,2159.800048828125,True
2247,corinthos_2024,train,2024-09-28T12:00:00.000000000,2024-10-01T05:00:00.000000000,512.3167114257812,2159.800048828125,True
2248,corinthos_2024,train,2024-09-28T13:00:00.000000000,2024-10-01T06:00:00.000000000,512.316650390625,2159.800048828125,True
2249,corinthos_2024,train,2024-09-28T14:00:00.000000000,2024-10-01T07:00:00.000000000,512.3167114257812,2159.800048828125,True
2250,corinthos_2024,train,2024-09-28T15:00:00.000000000,2024-10-01T08:00:00.000000000,461.9500427246094,2159.800048828125,True
2251,corinthos_2024,train,2024-09-28T16:00:00.000000000,2024-10-01T09:00:00.000000000,416.933349609375,2159.800048828125,True
2252,corinthos_2024,train,2024-09-28T17:00:00.000000000,2024-10-01T10:00:00.000000000,408.5916748046875,2159.800048828125,True
2253,corinthos_2024,train,2024-09-28T18:00:00.000000000,2024-10-01T11:00:00.000000000,408.5916748046875,2159.800048828125,True
2254,corinthos_2024,train,2024-09-28T19:00:00.000000000,2024-10-01T12:00:00.000000000,351.2666931152344,2159.800048828125,True
2255,corinthos_2024,train,2024-09-28T20:00:00.000000000,2024-10-01T13:00:00.000000000,171.2833251953125,2055.39990234375,True
2256,corinthos_2024,train,2024-09-28T21:00:00.000000000,2024-10-01T14:00:00.000000000,0.0,0.0,True
2257,corinthos_2024,train,2024-09-28T22:00:00.000000000,2024-10-01T15:00:00.000000000,0.0,0.0,True
2258,corinthos_2024,train,2024-09-28T23:00:00.000000000,2024-10-01T16:00:00.000000000,0.0,0.0,True
2259,corinthos_2024,train,2024-09-29T00:00:00.000000000,2024-10-01T17:00:00.000000000,0.0,0.0,True
2260,corinthos_2024,train,2024-09-29T01:00:00.000000000,2024-10-01T18:00:00.000000000,0.0,0.0,True
2261,corinthos_2024,train,2024-09-29T02:00:00.000000000,2024-10-01T19:00:00.000000000,0.0,0.0,True
2262,corinthos_2024,train,2024-09-29T03:00:00.000000000,2024-10-01T20:00:00.000000000,0.0,0.0,True
2263,corinthos_2024,train,2024-09-29T04:00:00.000000000,2024-10-01T21:00:00.000000000,0.0,0.0,True
2264,corinthos_2024,train,2024-09-29T05:00:00.000000000,2024-10-01T22:00:00.000000000,0.0,0.0,True
2265,corinthos_2024,train,2024-09-29T06:00:00.000000000,2024-10-01T23:00:00.000000000,0.0,0.0,True
2266,corinthos_2024,train,2024-09-29T08:00:00.000000000,2024-10-02T00:00:00.000000000,0.0,0.0,True
2267,corinthos_2024,train,2024-09-29T10:00:00.000000000,2024-10-02T01:00:00.000000000,0.0,0.0,True
2268,corinthos_2024,train,2024-09-29T12:00:00.000000000,2024-10-02T02:00:00.000000000,0.0,0.0,True
2269,corinthos_2024,train,2024-09-29T14:00:00.000000000,2024-10-02T03:00:00.000000000,0.0,0.0,True
2270,corinthos_2024,train,2024-09-29T17:00:00.000000000,2024-10-02T04:00:00.000000000,0.0,0.0,True
2271,corinthos_2024,train,2024-09-29T18:00:00.000000000,2024-10-02T05:00:00.000000000,0.0,0.0,True
2272,corinthos_2024,train,2024-09-29T19:00:00.000000000,2024-10-02T06:00:00.000000000,0.0,0.0,True
2273,corinthos_2024,train,2024-09-29T20:00:00.000000000,2024-10-02T07:00:00.000000000,0.0,0.0,True
2274,corinthos_2024,train,2024-09-29T21:00:00.000000000,2024-10-02T08:00:00.000000000,0.0,0.0,True
2275,corinthos_2024,train,2024-09-29T22:00:00.000000000,2024-10-02T09:00:00.000000000,0.0,0.0,True
2276,corinthos_2024,train,2024-09-29T23:00:00.000000000,2024-10-02T10:00:00.000000000,0.0,0.0,True
2277,corinthos_2024,train,2024-09-30T00:00:00.000000000,2024-10-02T11:00:00.000000000,0.0,0.0,True
2278,corinthos_2024,train,2024-09-30T01:00:00.000000000,2024-10-02T12:00:00.000000000,0.0,0.0,True
2279,corinthos_2024,train,2024-09-30T02:00:00.000000000,2024-10-02T13:00:00.000000000,0.0,0.0,True
2280,corinthos_2024,train,2024-09-30T03:00:00.000000000,2024-10-02T14:00:00.000000000,0.0,0.0,True
2281,corinthos_2024,train,2024-09-30T04:00:00.000000000,2024-10-02T15:00:00.000000000,0.0,0.0,True
2282,corinthos_2024,train,2024-09-30T05:00:00.000000000,2024-10-02T16:00:00.000000000,0.0,0.0,True
2283,corinthos_2024,train,2024-09-30T06:00:00.000000000,2024-10-02T17:00:00.000000000,0.0,0.0,True
2284,corinthos_2024,train,2024-09-30T07:00:00.000000000,2024-10-02T18:00:00.000000000,0.0,0.0,True
2285,corinthos_2024,train,2024-09-30T08:00:00.000000000,2024-10-02T19:00:00.000000000,0.0,0.0,True
2286,corinthos_2024,train,2024-09-30T09:00:00.000000000,2024-10-02T20:00:00.000000000,0.0,0.0,True
2287,corinthos_2024,train,2024-09-30T10:00:00.000000000,2024-10-02T21:00:00.000000000,0.0,0.0,True
2288,corinthos_2024,train,2024-09-30T11:00:00.000000000,2024-10-02T22:00:00.000000000,0.0,0.0,True
2289,corinthos_2024,train,2024-09-30T12:00:00.000000000,2024-10-02T23:00:00.000000000,0.0,0.0,True
2290,corinthos_2024,train,2024-09-30T13:00:00.000000000,2024-10-03T00:00:00.000000000,0.0,0.0,True
2291,corinthos_2024,train,2024-09-30T14:00:00.000000000,2024-10-03T01:00:00.000000000,0.0,0.0,True
2292,corinthos_2024,train,2024-09-30T15:00:00.000000000,2024-10-03T02:00:00.000000000,0.0,0.0,True
2293,corinthos_2024,train,2024-09-30T16:00:00.000000000,2024-10-03T03:00:00.000000000,0.0,0.0,True
2294,corinthos_2024,train,2024-09-30T17:00:00.000000000,2024-10-03T04:00:00.000000000,0.0,0.0,True
2295,corinthos_2024,train,2024-09-30T18:00:00.000000000,2024-10-03T05:00:00.000000000,0.0,0.0,True
2296,corinthos_2024,train,2024-09-30T19:00:00.000000000,2024-10-03T06:00:00.000000000,0.0,0.0,True
2297,corinthos_2024,train,2024-09-30T20:00:00.000000000,2024-10-03T07:00:00.000000000,0.0,0.0,True
2298,corinthos_2024,train,2024-09-30T21:00:00.000000000,2024-10-03T08:00:00.000000000,0.0,0.0,True
2299,corinthos_2024,train,2024-09-30T22:00:00.000000000,2024-10-03T09:00:00.000000000,0.0,0.0,True
2300,corinthos_2024,train,2024-09-30T23:00:00.000000000,2024-10-03T10:00:00.000000000,0.0,0.0,True
2301,corinthos_2024,train,2024-10-01T00:00:00.000000000,2024-10-03T11:00:00.000000000,0.0,0.0,True
2302,corinthos_2024,train,2024-10-01T01:00:00.000000000,2024-10-03T12:00:00.000000000,0.0,0.0,True
2303,corinthos_2024,train,2024-10-01T02:00:00.000000000,2024-10-03T13:00:00.000000000,0.0,0.0,True
2304,corinthos_2024,train,2024-10-01T03:00:00.000000000,2024-10-03T14:00:00.000000000,0.0,0.0,True
2305,corinthos_2024,train,2024-10-01T04:00:00.000000000,2024-10-03T15:00:00.000000000,0.0,0.0,True
2306,corinthos_2024,train,2024-10-01T05:00:00.000000000,2024-10-03T16:00:00.000000000,0.0,0.0,True
2307,corinthos_2024,train,2024-10-01T06:00:00.000000000,2024-10-03T17:00:00.000000000,0.0,0.0,True
2308,corinthos_2024,train,2024-10-01T07:00:00.000000000,2024-10-03T18:00:00.000000000,0.0,0.0,True
2309,corinthos_2024,train,2024-10-01T08:00:00.000000000,2024-10-03T19:00:00.000000000,0.0,0.0,True
2310,corinthos_2024,train,2024-10-01T09:00:00.000000000,2024-10-03T20:00:00.000000000,0.0,0.0,True
2311,corinthos_2024,train,2024-10-01T10:00:00.000000000,2024-10-03T21:00:00.000000000,0.0,0.0,True
2312,corinthos_2024,train,2024-10-01T11:00:00.000000000,2024-10-03T22:00:00.000000000,0.0,0.0,True
2313,corinthos_2024,train,2024-10-01T12:00:00.000000000,2024-10-03T23:00:00.000000000,0.0,0.0,True
2314,corinthos_2024,train,2024-10-01T13:00:00.000000000,2024-10-04T00:00:00.000000000,0.0,0.0,True
2315,corinthos_2024,train,2024-10-01T14:00:00.000000000,2024-10-04T01:00:00.000000000,0.0,0.0,True
2316,corinthos_2024,train,2024-10-01T15:00:00.000000000,2024-10-04T02:00:00.000000000,0.0,0.0,True
2317,corinthos_2024,train,2024-10-01T16:00:00.000000000,2024-10-04T03:00:00.000000000,0.0,0.0,True
2318,corinthos_2024,train,2024-10-01T17:00:00.000000000,2024-10-04T04:00:00.000000000,0.0,0.0,True
2319,corinthos_2024,train,2024-10-01T18:00:00.000000000,2024-10-04T05:00:00.000000000,0.0,0.0,True
2320,corinthos_2024,train,2024-10-01T19:00:00.000000000,2024-10-04T06:00:00.000000000,0.0,0.0,True
2321,corinthos_2024,train,2024-10-01T20:00:00.000000000,2024-10-04T07:00:00.000000000,0.0,0.0,True
2322,corinthos_2024,train,2024-10-01T21:00:00.000000000,2024-10-04T08:00:00.000000000,0.0,0.0,True
2323,corinthos_2024,train,2024-10-01T22:00:00.000000000,2024-10-04T09:00:00.000000000,0.0,0.0,True
2324,corinthos_2024,train,2024-10-01T23:00:00.000000000,2024-10-04T10:00:00.000000000,0.0,0.0,True
2325,corinthos_2024,train,2024-10-02T00:00:00.000000000,2024-10-04T11:00:00.000000000,0.0,0.0,True
2326,corinthos_2024,train,2024-10-02T01:00:00.000000000,2024-10-04T12:00:00.000000000,0.0,0.0,True
2327,corinthos_2024,train,2024-10-02T02:00:00.000000000,2024-10-04T13:00:00.000000000,0.0,0.0,True
2328,corinthos_2024,train,2024-10-02T03:00:00.000000000,2024-10-04T14:00:00.000000000,0.0,0.0,True
2329,corinthos_2024,train,2024-10-02T04:00:00.000000000,2024-10-04T15:00:00.000000000,0.0,0.0,True
2330,corinthos_2024,train,2024-10-02T05:00:00.000000000,2024-10-04T16:00:00.000000000,0.0,0.0,True
2331,corinthos_2024,train,2024-10-02T06:00:00.000000000,2024-10-04T17:00:00.000000000,0.0,0.0,True
2332,corinthos_2024,train,2024-10-02T07:00:00.000000000,2024-10-04T18:00:00.000000000,0.0,0.0,True
2333,corinthos_2024,train,2024-10-02T08:00:00.000000000,2024-10-04T19:00:00.000000000,0.0,0.0,True
2334,corinthos_2024,train,2024-10-02T09:00:00.000000000,2024-10-04T20:00:00.000000000,0.0,0.0,True
2335,corinthos_2024,train,2024-10-02T10:00:00.000000000,2024-10-04T21:00:00.000000000,0.0,0.0,True
2336,corinthos_2024,train,2024-10-02T11:00:00.000000000,2024-10-04T22:00:00.000000000,0.0,0.0,True
2337,corinthos_2024,train,2024-10-02T12:00:00.000000000,2024-10-04T23:00:00.000000000,0.0,0.0,True
2338,corinthos_2024,train,2024-10-02T13:00:00.000000000,2024-10-05T00:00:00.000000000,0.0,0.0,True
2339,corinthos_2024,train,2024-10-02T14:00:00.000000000,2024-10-05T01:00:00.000000000,0.0,0.0,True
2340,corinthos_2024,train,2024-10-02T15:00:00.000000000,2024-10-05T02:00:00.000000000,0.0,0.0,True
2341,corinthos_2024,train,2024-10-02T16:00:00.000000000,2024-10-05T03:00:00.000000000,0.0,0.0,True
2342,corinthos_2024,train,2024-10-02T17:00:00.000000000,2024-10-05T04:00:00.000000000,0.0,0.0,True
2343,corinthos_2024,train,2024-10-02T18:00:00.000000000,2024-10-05T05:00:00.000000000,0.0,0.0,True
2344,corinthos_2024,train,2024-10-02T19:00:00.000000000,2024-10-05T06:00:00.000000000,0.0,0.0,True
2345,corinthos_2024,train,2024-10-02T20:00:00.000000000,2024-10-05T07:00:00.000000000,0.0,0.0,True
2346,corinthos_2024,train,2024-10-02T21:00:00.000000000,2024-10-05T08:00:00.000000000,0.0,0.0,True
2347,corinthos_2024,train,2024-10-02T22:00:00.000000000,2024-10-05T09:00:00.000000000,0.0,0.0,True
2348,corinthos_2024,train,2024-10-02T23:00:00.000000000,2024-10-05T10:00:00.000000000,0.0,0.0,True
2349,corinthos_2024,train,2024-10-03T00:00:00.000000000,2024-10-05T11:00:00.000000000,0.0,0.0,True
2350,corinthos_2024,train,2024-10-03T01:00:00.000000000,2024-10-05T12:00:00.000000000,0.0,0.0,True
2351,corinthos_2024,train,2024-10-03T02:00:00.000000000,2024-10-05T13:00:00.000000000,0.0,0.0,True
2352,corinthos_2024,train,2024-10-03T03:00:00.000000000,2024-10-05T14:00:00.000000000,0.0,0.0,True
2353,corinthos_2024,train,2024-10-03T04:00:00.000000000,2024-10-05T15:00:00.000000000,0.0,0.0,True
2354,corinthos_2024,train,2024-10-03T05:00:00.000000000,2024-10-05T16:00:00.000000000,0.0,0.0,True
2355,corinthos_2024,train,2024-10-03T06:00:00.000000000,2024-10-05T17:00:00.000000000,0.0,0.0,True
2356,corinthos_2024,train,2024-10-03T07:00:00.000000000,2024-10-05T18:00:00.000000000,0.0,0.0,True
2357,corinthos_2024,train,2024-10-03T08:00:00.000000000,2024-10-05T19:00:00.000000000,0.0,0.0,True
2358,corinthos_2024,train,2024-10-03T09:00:00.000000000,2024-10-05T20:00:00.000000000,0.0,0.0,True
2359,corinthos_2024,train,2024-10-03T10:00:00.000000000,2024-10-05T21:00:00.000000000,0.0,0.0,True
2360,corinthos_2024,train,2024-10-03T11:00:00.000000000,2024-10-05T22:00:00.000000000,0.0,0.0,True
2361,corinthos_2024,train,2024-10-03T12:00:00.000000000,2024-10-05T23:00:00.000000000,0.0,0.0,True
2362,dz_n_a_2017_0729,train,2017-07-29T00:00:00.000000000,2017-07-31T11:00:00.000000000,3445.75,23989.0,False
2363,dz_n_a_2017_0729,train,2017-07-29T01:00:00.000000000,2017-07-31T12:00:00.000000000,4450.55029296875,23989.0,False
2364,dz_n_a_2017_0729,train,2017-07-29T02:00:00.000000000,2017-07-31T13:00:00.000000000,5584.32470703125,23989.0,False
2365,dz_n_a_2017_0729,train,2017-07-29T03:00:00.000000000,2017-07-31T14:00:00.000000000,8722.6005859375,37925.6015625,False
2366,dz_n_a_2017_0729,train,2017-07-29T04:00:00.000000000,2017-07-31T15:00:00.000000000,11612.6923828125,37925.6015625,False
2367,dz_n_a_2017_0729,train,2017-07-29T05:00:00.000000000,2017-07-31T16:00:00.000000000,15100.30078125,41851.30078125,False
2368,dz_n_a_2017_0729,train,2017-07-29T06:00:00.000000000,2017-07-31T17:00:00.000000000,19891.435546875,57655.6015625,False
2369,dz_n_a_2017_0729,train,2017-07-29T07:00:00.000000000,2017-07-31T18:00:00.000000000,24232.060546875,57655.6015625,False
2370,dz_n_a_2017_0729,train,2017-07-29T08:00:00.000000000,2017-07-31T19:00:00.000000000,27143.033203125,57655.6015625,False
2371,dz_n_a_2017_0729,train,2017-07-29T09:00:00.000000000,2017-07-31T20:00:00.000000000,29049.5078125,57655.6015625,False
2372,dz_n_a_2017_0729,train,2017-07-29T10:00:00.000000000,2017-07-31T21:00:00.000000000,29747.767578125,57655.6015625,False
2373,dz_n_a_2017_0729,train,2017-07-29T11:00:00.000000000,2017-07-31T22:00:00.000000000,30022.3515625,57655.6015625,False
2374,dz_n_a_2017_0729,train,2017-07-29T12:00:00.000000000,2017-07-31T23:00:00.000000000,29139.119140625,57655.6015625,False
2375,dz_n_a_2017_0729,train,2017-07-29T13:00:00.000000000,2017-08-01T00:00:00.000000000,28486.060546875,57655.6015625,False
2376,dz_n_a_2017_0729,train,2017-07-29T14:00:00.000000000,2017-08-01T01:00:00.000000000,27813.0078125,57655.6015625,False
2377,dz_n_a_2017_0729,train,2017-07-29T15:00:00.000000000,2017-08-01T02:00:00.000000000,24863.6796875,57655.6015625,False
2378,dz_n_a_2017_0729,train,2017-07-29T16:00:00.000000000,2017-08-01T03:00:00.000000000,21983.689453125,57655.6015625,False
2379,dz_n_a_2017_0729,train,2017-07-29T17:00:00.000000000,2017-08-01T04:00:00.000000000,18496.083984375,57655.6015625,False
2380,dz_n_a_2017_0729,train,2017-07-29T18:00:00.000000000,2017-08-01T05:00:00.000000000,13696.875,52087.5,False
2381,dz_n_a_2017_0729,train,2017-07-29T19:00:00.000000000,2017-08-01T06:00:00.000000000,9379.3583984375,34981.69921875,False
2382,dz_n_a_2017_0729,train,2017-07-29T20:00:00.000000000,2017-08-01T07:00:00.000000000,6521.841796875,23604.900390625,False
2383,dz_n_a_2017_0729,train,2017-07-29T21:00:00.000000000,2017-08-01T08:00:00.000000000,4628.4833984375,13390.2001953125,False
2384,dz_n_a_2017_0729,train,2017-07-29T22:00:00.000000000,2017-08-01T09:00:00.000000000,4181.9169921875,13390.2001953125,False
2385,dz_n_a_2017_0729,train,2017-07-29T23:00:00.000000000,2017-08-01T10:00:00.000000000,4298.91650390625,13602.2998046875,False
2386,dz_n_a_2017_0729,train,2017-07-30T00:00:00.000000000,2017-08-01T11:00:00.000000000,5336.52490234375,25841.5,False
2387,dz_n_a_2017_0729,train,2017-07-30T01:00:00.000000000,2017-08-01T12:00:00.000000000,7243.04150390625,29469.80078125,False
2388,dz_n_a_2017_0729,train,2017-07-30T02:00:00.000000000,2017-08-01T13:00:00.000000000,8986.2998046875,29469.80078125,False
2389,dz_n_a_2017_0729,train,2017-07-30T03:00:00.000000000,2017-08-01T14:00:00.000000000,10708.533203125,29469.80078125,False
2390,dz_n_a_2017_0729,train,2017-07-30T04:00:00.000000000,2017-08-01T15:00:00.000000000,12506.3828125,29469.80078125,False
2391,dz_n_a_2017_0729,train,2017-07-30T05:00:00.000000000,2017-08-01T16:00:00.000000000,13692.3759765625,29469.80078125,False
2392,dz_n_a_2017_0729,train,2017-07-30T06:00:00.000000000,2017-08-01T17:00:00.000000000,14655.9501953125,29469.80078125,False
2393,dz_n_a_2017_0729,train,2017-07-30T07:00:00.000000000,2017-08-01T18:00:00.000000000,15090.55859375,29469.80078125,False
2394,dz_n_a_2017_0729,train,2017-07-30T08:00:00.000000000,2017-08-01T19:00:00.000000000,15611.8828125,29469.80078125,False
2395,dz_n_a_2017_0729,train,2017-07-30T09:00:00.000000000,2017-08-01T20:00:00.000000000,16282.5830078125,29469.80078125,False
2396,dz_n_a_2017_0729,train,2017-07-30T10:00:00.000000000,2017-08-01T21:00:00.000000000,16695.533203125,29469.80078125,False
2397,dz_n_a_2017_0729,train,2017-07-30T11:00:00.000000000,2017-08-01T22:00:00.000000000,16249.5107421875,29469.80078125,False
2398,dz_n_a_2017_0729,train,2017-07-30T12:00:00.000000000,2017-08-01T23:00:00.000000000,14285.890625,29469.80078125,False
2399,dz_n_a_2017_0729,train,2017-07-30T13:00:00.000000000,2017-08-02T00:00:00.000000000,12038.7177734375,26921.599609375,False
2400,dz_n_a_2017_0729,train,2017-07-30T14:00:00.000000000,2017-08-02T01:00:00.000000000,10158.6337890625,23200.5,False
2401,dz_n_a_2017_0729,train,2017-07-30T15:00:00.000000000,2017-08-02T02:00:00.000000000,8895.7919921875,21695.400390625,False
2402,dz_n_a_2017_0729,train,2017-07-30T16:00:00.000000000,2017-08-02T03:00:00.000000000,7677.41650390625,14231.900390625,False
2403,dz_n_a_2017_0729,train,2017-07-30T17:00:00.000000000,2017-08-02T04:00:00.000000000,6688.658203125,12382.400390625,False
2404,dz_n_a_2017_0729,train,2017-07-30T18:00:00.000000000,2017-08-02T05:00:00.000000000,5866.69091796875,12382.400390625,False
2405,dz_n_a_2017_0729,train,2017-07-30T19:00:00.000000000,2017-08-02T06:00:00.000000000,5444.3583984375,12382.400390625,False
2406,dz_n_a_2017_0729,train,2017-07-30T20:00:00.000000000,2017-08-02T07:00:00.000000000,4901.466796875,12382.400390625,False
2407,dz_n_a_2017_0729,train,2017-07-30T21:00:00.000000000,2017-08-02T08:00:00.000000000,4187.11669921875,12382.400390625,False
2408,dz_n_a_2017_0729,train,2017-07-30T22:00:00.000000000,2017-08-02T09:00:00.000000000,3218.341796875,8250.0,False
2409,dz_n_a_2017_0729,train,2017-07-30T23:00:00.000000000,2017-08-02T10:00:00.000000000,2893.133544921875,8046.39990234375,False
2410,dz_n_a_2017_0729,train,2017-07-31T00:00:00.000000000,2017-08-02T11:00:00.000000000,3909.8916015625,14479.2001953125,False
2411,dz_n_a_2017_0729,train,2017-07-31T01:00:00.000000000,2017-08-02T12:00:00.000000000,4881.658203125,14479.2001953125,False
2412,dz_n_a_2017_0729,train,2017-07-31T02:00:00.000000000,2017-08-02T13:00:00.000000000,5554.24169921875,14479.2001953125,False
2413,dz_n_a_2017_0729,train,2017-07-31T03:00:00.000000000,2017-08-02T14:00:00.000000000,5992.35791015625,14479.2001953125,False
