sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp
1172,olympia_2021,train,2021-08-11T01:00:00.000000000,2021-08-13T19:00:00.000000000,10.091666221618652,121.0999984741211
1173,olympia_2021,train,2021-08-11T02:00:00.000000000,2021-08-13T20:00:00.000000000,10.091666221618652,121.0999984741211
1174,olympia_2021,train,2021-08-11T03:00:00.000000000,2021-08-13T21:00:00.000000000,10.091666221618652,121.0999984741211
1175,olympia_2021,train,2021-08-11T04:00:00.000000000,2021-08-13T22:00:00.000000000,0.0,0.0
1176,olympia_2021,train,2021-08-11T06:00:00.000000000,2021-08-13T23:00:00.000000000,0.0,0.0
1177,olympia_2021,train,2021-08-11T07:00:00.000000000,2021-08-14T00:00:00.000000000,0.0,0.0
1178,olympia_2021,train,2021-08-11T08:00:00.000000000,2021-08-14T01:00:00.000000000,0.0,0.0
1179,olympia_2021,train,2021-08-11T11:00:00.000000000,2021-08-14T02:00:00.000000000,0.0,0.0
1180,olympia_2021,train,2021-08-11T13:00:00.000000000,2021-08-14T03:00:00.000000000,0.0,0.0
1181,olympia_2021,train,2021-08-11T14:00:00.000000000,2021-08-14T04:00:00.000000000,0.0,0.0
1182,olympia_2021,train,2021-08-11T18:00:00.000000000,2021-08-14T05:00:00.000000000,0.0,0.0
1183,olympia_2021,train,2021-08-11T19:00:00.000000000,2021-08-14T06:00:00.000000000,0.0,0.0
1184,olympia_2021,train,2021-08-11T20:00:00.000000000,2021-08-14T07:00:00.000000000,0.0,0.0
1185,olympia_2021,train,2021-08-11T21:00:00.000000000,2021-08-14T08:00:00.000000000,0.0,0.0
1186,olympia_2021,train,2021-08-11T22:00:00.000000000,2021-08-14T09:00:00.000000000,0.0,0.0
1187,olympia_2021,train,2021-08-11T23:00:00.000000000,2021-08-14T11:00:00.000000000,0.0,0.0
1188,olympia_2021,train,2021-08-12T00:00:00.000000000,2021-08-14T12:00:00.000000000,0.0,0.0
1189,olympia_2021,train,2021-08-12T01:00:00.000000000,2021-08-14T13:00:00.000000000,0.0,0.0
1190,olympia_2021,train,2021-08-12T02:00:00.000000000,2021-08-14T14:00:00.000000000,0.0,0.0
1191,olympia_2021,train,2021-08-12T03:00:00.000000000,2021-08-14T15:00:00.000000000,0.0,0.0
1192,olympia_2021,train,2021-08-12T04:00:00.000000000,2021-08-14T16:00:00.000000000,0.0,0.0
1193,olympia_2021,train,2021-08-12T05:00:00.000000000,2021-08-14T17:00:00.000000000,0.0,0.0
1194,olympia_2021,train,2021-08-12T06:00:00.000000000,2021-08-14T18:00:00.000000000,0.0,0.0
1195,olympia_2021,train,2021-08-12T07:00:00.000000000,2021-08-14T19:00:00.000000000,0.0,0.0
1196,olympia_2021,train,2021-08-12T08:00:00.000000000,2021-08-14T20:00:00.000000000,0.0,0.0
1197,olympia_2021,train,2021-08-12T09:00:00.000000000,2021-08-14T21:00:00.000000000,0.0,0.0
1198,olympia_2021,train,2021-08-12T10:00:00.000000000,2021-08-14T22:00:00.000000000,0.0,0.0
1199,olympia_2021,train,2021-08-12T11:00:00.000000000,2021-08-14T23:00:00.000000000,0.0,0.0
1200,olympia_2021,train,2021-08-12T12:00:00.000000000,2021-08-15T00:00:00.000000000,0.0,0.0
1201,olympia_2021,train,2021-08-12T13:00:00.000000000,2021-08-15T01:00:00.000000000,0.0,0.0
1202,olympia_2021,train,2021-08-12T14:00:00.000000000,2021-08-15T02:00:00.000000000,0.0,0.0
1203,olympia_2021,train,2021-08-12T15:00:00.000000000,2021-08-15T03:00:00.000000000,0.0,0.0
1204,olympia_2021,train,2021-08-12T16:00:00.000000000,2021-08-15T04:00:00.000000000,0.0,0.0
1205,olympia_2021,train,2021-08-12T17:00:00.000000000,2021-08-15T05:00:00.000000000,0.0,0.0
1206,olympia_2021,train,2021-08-12T18:00:00.000000000,2021-08-15T06:00:00.000000000,0.0,0.0
1207,olympia_2021,train,2021-08-12T19:00:00.000000000,2021-08-15T07:00:00.000000000,0.0,0.0
1208,olympia_2021,train,2021-08-12T20:00:00.000000000,2021-08-15T08:00:00.000000000,17.441667556762695,209.3000030517578
1209,olympia_2021,train,2021-08-12T21:00:00.000000000,2021-08-15T09:00:00.000000000,84.07499694824219,799.5999755859375
1210,olympia_2021,train,2021-08-12T22:00:00.000000000,2021-08-15T10:00:00.000000000,127.70833587646484,799.5999755859375
1211,olympia_2021,train,2021-08-12T23:00:00.000000000,2021-08-15T11:00:00.000000000,150.09165954589844,799.5999755859375
1212,olympia_2021,train,2021-08-13T00:00:00.000000000,2021-08-15T12:00:00.000000000,150.09165954589844,799.5999755859375
1213,olympia_2021,train,2021-08-13T01:00:00.000000000,2021-08-15T15:00:00.000000000,150.09165954589844,799.5999755859375
1214,olympia_2021,train,2021-08-13T02:00:00.000000000,2021-08-15T16:00:00.000000000,150.09165954589844,799.5999755859375
1215,olympia_2021,train,2021-08-13T03:00:00.000000000,2021-08-15T17:00:00.000000000,150.09165954589844,799.5999755859375
1216,olympia_2021,train,2021-08-13T04:00:00.000000000,2021-08-15T18:00:00.000000000,150.09165954589844,799.5999755859375
1217,olympia_2021,train,2021-08-13T05:00:00.000000000,2021-08-15T19:00:00.000000000,150.09165954589844,799.5999755859375
1218,olympia_2021,train,2021-08-13T06:00:00.000000000,2021-08-15T20:00:00.000000000,150.09165954589844,799.5999755859375
1219,olympia_2021,train,2021-08-13T07:00:00.000000000,2021-08-15T21:00:00.000000000,150.09165954589844,799.5999755859375
1220,olympia_2021,train,2021-08-13T08:00:00.000000000,2021-08-15T22:00:00.000000000,132.64999389648438,799.5999755859375
1221,olympia_2021,train,2021-08-13T09:00:00.000000000,2021-08-15T23:00:00.000000000,66.01666259765625,523.5999755859375
1222,olympia_2021,train,2021-08-13T10:00:00.000000000,2021-08-16T00:00:00.000000000,22.383333206176758,268.6000061035156
1223,olympia_2021,train,2021-08-13T11:00:00.000000000,2021-08-16T01:00:00.000000000,0.0,0.0
1224,olympia_2021,train,2021-08-13T12:00:00.000000000,2021-08-16T02:00:00.000000000,0.0,0.0
1225,olympia_2021,train,2021-08-13T13:00:00.000000000,2021-08-16T03:00:00.000000000,0.0,0.0
1226,olympia_2021,train,2021-08-13T14:00:00.000000000,2021-08-16T04:00:00.000000000,0.0,0.0
1227,olympia_2021,train,2021-08-13T15:00:00.000000000,2021-08-16T05:00:00.000000000,0.0,0.0
1228,olympia_2021,train,2021-08-13T16:00:00.000000000,2021-08-16T06:00:00.000000000,0.0,0.0
1229,olympia_2021,train,2021-08-13T17:00:00.000000000,2021-08-16T07:00:00.000000000,0.0,0.0
1230,olympia_2021,train,2021-08-13T18:00:00.000000000,2021-08-16T08:00:00.000000000,0.0,0.0
1231,olympia_2021,train,2021-08-13T19:00:00.000000000,2021-08-16T09:00:00.000000000,9.0,108.0
1232,olympia_2021,train,2021-08-13T20:00:00.000000000,2021-08-16T11:00:00.000000000,20.524999618530273,138.3000030517578
1233,olympia_2021,train,2021-08-13T21:00:00.000000000,2021-08-16T12:00:00.000000000,20.524999618530273,138.3000030517578
1234,olympia_2021,train,2021-08-13T22:00:00.000000000,2021-08-16T14:00:00.000000000,26.34166717529297,138.3000030517578
1235,olympia_2021,train,2021-08-13T23:00:00.000000000,2021-08-16T15:00:00.000000000,26.34166717529297,138.3000030517578
1236,olympia_2021,train,2021-08-14T00:00:00.000000000,2021-08-16T17:00:00.000000000,26.34166717529297,138.3000030517578
1237,olympia_2021,train,2021-08-14T01:00:00.000000000,2021-08-16T18:00:00.000000000,26.34166717529297,138.3000030517578
1238,olympia_2021,train,2021-08-14T02:00:00.000000000,2021-08-16T20:00:00.000000000,26.34166717529297,138.3000030517578
1239,olympia_2021,train,2021-08-14T03:00:00.000000000,2021-08-16T23:00:00.000000000,26.34166717529297,138.3000030517578
1240,manh_2021,train,2021-08-04T00:00:00.000000000,2021-08-06T13:00:00.000000000,4555.50830078125,8838.599609375
1241,manh_2021,train,2021-08-04T01:00:00.000000000,2021-08-06T14:00:00.000000000,4790.79150390625,9720.099609375
1242,manh_2021,train,2021-08-04T02:00:00.000000000,2021-08-06T15:00:00.000000000,4979.99169921875,9720.099609375
1243,manh_2021,train,2021-08-04T03:00:00.000000000,2021-08-06T16:00:00.000000000,4721.40771484375,9720.099609375
1244,manh_2021,train,2021-08-04T04:00:00.000000000,2021-08-06T17:00:00.000000000,4583.14111328125,9720.099609375
1245,manh_2021,train,2021-08-04T05:00:00.000000000,2021-08-06T18:00:00.000000000,4203.26708984375,9720.099609375
1246,manh_2021,train,2021-08-04T06:00:00.000000000,2021-08-06T19:00:00.000000000,3556.18359375,9720.099609375
1247,manh_2021,train,2021-08-04T07:00:00.000000000,2021-08-06T20:00:00.000000000,3235.717041015625,9720.099609375
1248,manh_2021,train,2021-08-04T08:00:00.000000000,2021-08-06T21:00:00.000000000,2978.6337890625,9720.099609375
1249,manh_2021,train,2021-08-04T09:00:00.000000000,2021-08-06T22:00:00.000000000,2674.458251953125,9720.099609375
1250,manh_2021,train,2021-08-04T10:00:00.000000000,2021-08-06T23:00:00.000000000,2584.191650390625,9720.099609375
1251,manh_2021,train,2021-08-04T11:00:00.000000000,2021-08-07T00:00:00.000000000,2518.083251953125,9720.099609375
1252,manh_2021,train,2021-08-04T12:00:00.000000000,2021-08-07T01:00:00.000000000,2177.1083984375,9720.099609375
1253,manh_2021,train,2021-08-04T13:00:00.000000000,2021-08-07T02:00:00.000000000,1367.10009765625,8781.400390625
1254,manh_2021,train,2021-08-04T14:00:00.000000000,2021-08-07T03:00:00.000000000,635.3167114257812,3314.199951171875
1255,manh_2021,train,2021-08-04T15:00:00.000000000,2021-08-07T04:00:00.000000000,359.1333312988281,2360.800048828125
1256,manh_2021,train,2021-08-04T16:00:00.000000000,2021-08-07T05:00:00.000000000,162.39999389648438,1073.5999755859375
1257,manh_2021,train,2021-08-04T19:00:00.000000000,2021-08-07T06:00:00.000000000,130.39166259765625,1073.5999755859375
1258,manh_2021,train,2021-08-04T20:00:00.000000000,2021-08-07T07:00:00.000000000,46.85000228881836,386.1000061035156
1259,manh_2021,train,2021-08-04T21:00:00.000000000,2021-08-07T08:00:00.000000000,14.675000190734863,105.0
1260,manh_2021,train,2021-08-04T22:00:00.000000000,2021-08-07T09:00:00.000000000,5.924999713897705,71.0999984741211
1261,manh_2021,train,2021-08-04T23:00:00.000000000,2021-08-07T10:00:00.000000000,5.924999713897705,71.0999984741211
1262,manh_2021,train,2021-08-05T00:00:00.000000000,2021-08-07T11:00:00.000000000,5.924999713897705,71.0999984741211
1263,manh_2021,train,2021-08-05T01:00:00.000000000,2021-08-07T12:00:00.000000000,5.924999713897705,71.0999984741211
1264,manh_2021,train,2021-08-05T02:00:00.000000000,2021-08-07T13:00:00.000000000,5.924999713897705,71.0999984741211
1265,manh_2021,train,2021-08-05T03:00:00.000000000,2021-08-07T14:00:00.000000000,5.924999713897705,71.0999984741211
1266,manh_2021,train,2021-08-05T04:00:00.000000000,2021-08-07T15:00:00.000000000,5.924999713897705,71.0999984741211
1267,manh_2021,train,2021-08-05T05:00:00.000000000,2021-08-07T16:00:00.000000000,5.924999713897705,71.0999984741211
1268,manh_2021,train,2021-08-05T06:00:00.000000000,2021-08-07T17:00:00.000000000,5.924999713897705,71.0999984741211
1269,manh_2021,train,2021-08-05T07:00:00.000000000,2021-08-07T18:00:00.000000000,5.924999713897705,71.0999984741211
1270,manh_2021,train,2021-08-05T08:00:00.000000000,2021-08-07T19:00:00.000000000,0.0,0.0
1271,manh_2021,train,2021-08-05T09:00:00.000000000,2021-08-07T20:00:00.000000000,0.0,0.0
1272,manh_2021,train,2021-08-05T10:00:00.000000000,2021-08-07T21:00:00.000000000,0.0,0.0
1273,manh_2021,train,2021-08-05T11:00:00.000000000,2021-08-07T22:00:00.000000000,0.0,0.0
1274,manh_2021,train,2021-08-05T12:00:00.000000000,2021-08-07T23:00:00.000000000,0.0,0.0
1275,manh_2021,train,2021-08-05T13:00:00.000000000,2021-08-08T00:00:00.000000000,0.0,0.0
1276,manh_2021,train,2021-08-05T14:00:00.000000000,2021-08-08T01:00:00.000000000,0.0,0.0
1277,manh_2021,train,2021-08-05T15:00:00.000000000,2021-08-08T02:00:00.000000000,0.0,0.0
1278,manh_2021,train,2021-08-05T16:00:00.000000000,2021-08-08T03:00:00.000000000,0.0,0.0
1279,manh_2021,train,2021-08-05T17:00:00.000000000,2021-08-08T04:00:00.000000000,0.0,0.0
1280,manh_2021,train,2021-08-05T18:00:00.000000000,2021-08-08T05:00:00.000000000,0.0,0.0
1281,manh_2021,train,2021-08-05T19:00:00.000000000,2021-08-08T06:00:00.000000000,0.0,0.0
1282,manh_2021,train,2021-08-05T20:00:00.000000000,2021-08-08T07:00:00.000000000,0.0,0.0
1283,manh_2021,train,2021-08-05T21:00:00.000000000,2021-08-08T08:00:00.000000000,0.0,0.0
1284,manh_2021,train,2021-08-05T22:00:00.000000000,2021-08-08T09:00:00.000000000,0.0,0.0
1285,manh_2021,train,2021-08-05T23:00:00.000000000,2021-08-08T10:00:00.000000000,0.0,0.0
1286,manh_2021,train,2021-08-06T00:00:00.000000000,2021-08-08T11:00:00.000000000,0.0,0.0
1287,manh_2021,train,2021-08-06T01:00:00.000000000,2021-08-08T12:00:00.000000000,0.0,0.0
1288,manh_2021,train,2021-08-06T02:00:00.000000000,2021-08-08T13:00:00.000000000,0.0,0.0
1289,manh_2021,train,2021-08-06T03:00:00.000000000,2021-08-08T14:00:00.000000000,0.0,0.0
1290,manh_2021,train,2021-08-06T04:00:00.000000000,2021-08-08T15:00:00.000000000,0.0,0.0
1291,manh_2021,train,2021-08-06T05:00:00.000000000,2021-08-08T16:00:00.000000000,0.0,0.0
1292,manh_2021,train,2021-08-06T06:00:00.000000000,2021-08-08T17:00:00.000000000,0.0,0.0
1293,manh_2021,train,2021-08-06T07:00:00.000000000,2021-08-08T18:00:00.000000000,0.0,0.0
1294,manh_2021,train,2021-08-06T08:00:00.000000000,2021-08-08T19:00:00.000000000,0.0,0.0
1295,manh_2021,train,2021-08-06T09:00:00.000000000,2021-08-08T20:00:00.000000000,0.0,0.0
1296,manh_2021,train,2021-08-06T10:00:00.000000000,2021-08-08T21:00:00.000000000,0.0,0.0
1297,manh_2021,train,2021-08-06T11:00:00.000000000,2021-08-08T22:00:00.000000000,0.0,0.0
1298,manh_2021,train,2021-08-06T12:00:00.000000000,2021-08-08T23:00:00.000000000,0.0,0.0
1299,manh_2021,train,2021-08-06T13:00:00.000000000,2021-08-09T00:00:00.000000000,0.0,0.0
1300,manh_2021,train,2021-08-06T14:00:00.000000000,2021-08-09T01:00:00.000000000,0.0,0.0
1301,manh_2021,train,2021-08-06T15:00:00.000000000,2021-08-09T02:00:00.000000000,0.0,0.0
1302,manh_2021,train,2021-08-06T16:00:00.000000000,2021-08-09T03:00:00.000000000,0.0,0.0
1303,manh_2021,train,2021-08-06T17:00:00.000000000,2021-08-09T04:00:00.000000000,0.0,0.0
1304,manh_2021,train,2021-08-06T18:00:00.000000000,2021-08-09T05:00:00.000000000,0.0,0.0
1305,manh_2021,train,2021-08-06T19:00:00.000000000,2021-08-09T06:00:00.000000000,0.0,0.0
1306,manh_2021,train,2021-08-06T20:00:00.000000000,2021-08-09T07:00:00.000000000,0.0,0.0
1307,manh_2021,train,2021-08-06T21:00:00.000000000,2021-08-09T08:00:00.000000000,0.0,0.0
1308,manh_2021,train,2021-08-06T22:00:00.000000000,2021-08-09T09:00:00.000000000,0.0,0.0
1309,manh_2021,train,2021-08-06T23:00:00.000000000,2021-08-09T10:00:00.000000000,24.808334350585938,297.70001220703125
1310,manh_2021,train,2021-08-07T00:00:00.000000000,2021-08-09T11:00:00.000000000,24.808334350585938,297.70001220703125
1311,manh_2021,train,2021-08-07T01:00:00.000000000,2021-08-09T12:00:00.000000000,24.808334350585938,297.70001220703125
1312,manh_2021,train,2021-08-07T02:00:00.000000000,2021-08-09T13:00:00.000000000,24.808334350585938,297.70001220703125
1313,manh_2021,train,2021-08-07T03:00:00.000000000,2021-08-09T14:00:00.000000000,24.808334350585938,297.70001220703125
1314,manh_2021,train,2021-08-07T04:00:00.000000000,2021-08-09T15:00:00.000000000,24.808334350585938,297.70001220703125
1315,manh_2021,train,2021-08-07T05:00:00.000000000,2021-08-09T16:00:00.000000000,24.808334350585938,297.70001220703125
1316,manh_2021,train,2021-08-07T06:00:00.000000000,2021-08-09T17:00:00.000000000,24.808334350585938,297.70001220703125
1317,manh_2021,train,2021-08-07T07:00:00.000000000,2021-08-09T18:00:00.000000000,24.808334350585938,297.70001220703125
1318,manh_2021,train,2021-08-07T08:00:00.000000000,2021-08-09T19:00:00.000000000,24.808334350585938,297.70001220703125
1319,manh_2021,train,2021-08-07T09:00:00.000000000,2021-08-09T20:00:00.000000000,24.808334350585938,297.70001220703125
1320,manh_2021,train,2021-08-07T10:00:00.000000000,2021-08-09T21:00:00.000000000,24.808334350585938,297.70001220703125
1321,manh_2021,train,2021-08-07T11:00:00.000000000,2021-08-09T22:00:00.000000000,0.0,0.0
1322,manh_2021,train,2021-08-07T12:00:00.000000000,2021-08-09T23:00:00.000000000,0.0,0.0
1323,manh_2021,train,2021-08-07T13:00:00.000000000,2021-08-10T00:00:00.000000000,0.0,0.0
1324,manh_2021,train,2021-08-07T14:00:00.000000000,2021-08-10T01:00:00.000000000,0.0,0.0
1325,manh_2021,train,2021-08-07T15:00:00.000000000,2021-08-10T02:00:00.000000000,0.0,0.0
1326,manh_2021,train,2021-08-07T16:00:00.000000000,2021-08-10T03:00:00.000000000,0.0,0.0
1327,manh_2021,train,2021-08-07T17:00:00.000000000,2021-08-10T04:00:00.000000000,0.0,0.0
1328,manh_2021,train,2021-08-07T18:00:00.000000000,2021-08-10T05:00:00.000000000,0.0,0.0
1329,manh_2021,train,2021-08-07T19:00:00.000000000,2021-08-10T06:00:00.000000000,0.0,0.0
1330,manh_2021,train,2021-08-07T20:00:00.000000000,2021-08-10T07:00:00.000000000,0.0,0.0
1331,manh_2021,train,2021-08-07T21:00:00.000000000,2021-08-10T08:00:00.000000000,0.0,0.0
1332,manh_2021,train,2021-08-07T22:00:00.000000000,2021-08-10T09:00:00.000000000,0.0,0.0
1333,manh_2021,train,2021-08-07T23:00:00.000000000,2021-08-10T10:00:00.000000000,0.0,0.0
1334,manh_2021,train,2021-08-08T00:00:00.000000000,2021-08-10T11:00:00.000000000,0.0,0.0
1335,manh_2021,train,2021-08-08T01:00:00.000000000,2021-08-10T12:00:00.000000000,0.0,0.0
1336,manh_2021,train,2021-08-08T02:00:00.000000000,2021-08-10T13:00:00.000000000,0.0,0.0
1337,manh_2021,train,2021-08-08T03:00:00.000000000,2021-08-10T14:00:00.000000000,0.0,0.0
1338,manh_2021,train,2021-08-08T04:00:00.000000000,2021-08-10T15:00:00.000000000,0.0,0.0
1339,manh_2021,train,2021-08-08T05:00:00.000000000,2021-08-10T16:00:00.000000000,0.0,0.0
1340,manh_2021,train,2021-08-08T06:00:00.000000000,2021-08-10T17:00:00.000000000,0.0,0.0
1341,manh_2021,train,2021-08-08T07:00:00.000000000,2021-08-10T18:00:00.000000000,0.0,0.0
1342,manh_2021,train,2021-08-08T08:00:00.000000000,2021-08-10T19:00:00.000000000,0.0,0.0
1343,manh_2021,train,2021-08-08T09:00:00.000000000,2021-08-10T20:00:00.000000000,0.0,0.0
1344,manh_2021,train,2021-08-08T10:00:00.000000000,2021-08-10T21:00:00.000000000,0.0,0.0
1345,manh_2021,train,2021-08-08T11:00:00.000000000,2021-08-10T22:00:00.000000000,0.0,0.0
1346,manh_2021,train,2021-08-08T12:00:00.000000000,2021-08-10T23:00:00.000000000,0.0,0.0
1347,manh_2021,train,2021-08-08T13:00:00.000000000,2021-08-11T00:00:00.000000000,0.0,0.0
1348,manh_2021,train,2021-08-08T14:00:00.000000000,2021-08-11T01:00:00.000000000,0.0,0.0
1349,manh_2021,train,2021-08-08T15:00:00.000000000,2021-08-11T02:00:00.000000000,0.0,0.0
1350,manh_2021,train,2021-08-08T16:00:00.000000000,2021-08-11T03:00:00.000000000,0.0,0.0
1351,manh_2021,train,2021-08-08T17:00:00.000000000,2021-08-11T04:00:00.000000000,0.0,0.0
1352,manh_2021,train,2021-08-08T18:00:00.000000000,2021-08-11T05:00:00.000000000,0.0,0.0
1353,manh_2021,train,2021-08-08T19:00:00.000000000,2021-08-11T06:00:00.000000000,0.0,0.0
1354,manh_2021,train,2021-08-08T20:00:00.000000000,2021-08-11T07:00:00.000000000,0.0,0.0
1355,manh_2021,train,2021-08-08T21:00:00.000000000,2021-08-11T08:00:00.000000000,0.0,0.0
1356,manh_2021,train,2021-08-08T22:00:00.000000000,2021-08-11T09:00:00.000000000,0.0,0.0
1357,manh_2021,train,2021-08-08T23:00:00.000000000,2021-08-11T10:00:00.000000000,0.0,0.0
1358,manh_2021,train,2021-08-09T00:00:00.000000000,2021-08-11T11:00:00.000000000,0.0,0.0
1359,manh_2021,train,2021-08-09T01:00:00.000000000,2021-08-11T12:00:00.000000000,0.0,0.0
1360,manh_2021,train,2021-08-09T02:00:00.000000000,2021-08-11T13:00:00.000000000,0.0,0.0
